Duration;Action;Controller;IP;Created;Exception;StartDate;StartTime;EndDate;EndTime;Operation;Success
4781;questionnaires;patient;10.0.250.126;2013-11-20 11:28:03.7770000;0;2013-11-20 11:28:03.7770000;1384943283775;2013-11-20 11:28:08.5570000;1384943288556;NULL;1
110;questionnaires;patient;194.239.195.65;2013-11-20 11:28:18.3830000;0;2013-11-20 11:28:18.3830000;1384943298384;2013-11-20 11:28:18.4930000;1384943298494;NULL;1
297;questionnaires;patient;131.165.102.230;2013-11-20 11:37:34.7900000;0;2013-11-20 11:37:34.7900000;1384943854791;2013-11-20 11:37:35.0870000;1384943855088;NULL;1
484;questionnaires;patient;10.0.250.126;2013-11-20 11:44:44.6970000;0;2013-11-20 11:44:44.6970000;1384944284697;2013-11-20 11:44:45.1800000;1384944285181;NULL;1
484;questionnaires;patient;10.0.250.126;2013-11-20 11:46:49.1970000;0;2013-11-20 11:46:49.1970000;1384944409197;2013-11-20 11:46:49.6800000;1384944409681;NULL;1
485;questionnaires;patient;10.0.250.126;2013-11-20 11:48:11.5100000;0;2013-11-20 11:48:11.5100000;1384944491509;2013-11-20 11:48:11.9930000;1384944491994;NULL;1
500;questionnaires;patient;10.0.250.126;2013-11-20 11:49:38.1970000;0;2013-11-20 11:49:38.1970000;1384944578197;2013-11-20 11:49:38.6970000;1384944578697;NULL;1
515;questionnaires;patient;10.0.250.126;2013-11-20 11:53:20.9930000;0;2013-11-20 11:53:20.9930000;1384944800994;2013-11-20 11:53:21.5100000;1384944801509;NULL;1
93;questionnaires;patient;194.239.195.65;2013-11-20 11:55:06.3370000;0;2013-11-20 11:55:06.3370000;1384944906338;2013-11-20 11:55:06.4300000;1384944906431;NULL;1
375;questionnaires;patient;131.165.102.230;2013-11-20 12:36:19.3830000;0;2013-11-20 12:36:19.3830000;1384947379384;2013-11-20 12:36:19.7600000;1384947379759;NULL;1
1000;questionnaires;patient;131.165.102.230;2013-11-20 14:30:13.4630000;0;2013-11-20 14:30:13.4630000;1384954213463;2013-11-20 14:30:14.4630000;1384954214463;NULL;1
438;questionnaires;patient;131.165.102.230;2013-11-20 14:30:14.8530000;0;2013-11-20 14:30:14.8530000;1384954214853;2013-11-20 14:30:15.2900000;1384954215291;NULL;1
984;questionnaires;patient;131.165.106.2;2013-11-20 15:19:36.5870000;0;2013-11-20 15:19:36.5870000;1384957176588;2013-11-20 15:19:37.5730000;1384957177572;NULL;1
625;questionnaires;patient;131.165.106.2;2013-11-20 15:24:40.5100000;0;2013-11-20 15:24:40.5100000;1384957480509;2013-11-20 15:24:41.1330000;1384957481134;NULL;1
516;questionnaires;patient;131.165.106.2;2013-11-20 16:32:45.5100000;0;2013-11-20 16:32:45.5100000;1384961565509;2013-11-20 16:32:46.0270000;1384961566025;NULL;1
454;questionnaires;patient;131.165.106.2;2013-11-20 16:37:50.0100000;0;2013-11-20 16:37:50.0100000;1384961870009;2013-11-20 16:37:50.4630000;1384961870463;NULL;1
641;questionnaires;patient;131.165.106.2;2013-11-20 16:45:23.3070000;0;2013-11-20 16:45:23.3070000;1384962323306;2013-11-20 16:45:23.9470000;1384962323947;NULL;1
1000;questionnaires;patient;62.107.175.161;2013-11-21 08:21:51.1230000;0;2013-11-21 08:21:51.1230000;1385018511122;2013-11-21 08:21:52.1230000;1385018512122;NULL;1
547;questionnaires;patient;62.107.175.161;2013-11-21 08:21:52.8400000;0;2013-11-21 08:21:52.8400000;1385018512841;2013-11-21 08:21:53.3870000;1385018513388;NULL;1
813;questionnaires;patient;62.107.175.161;2013-11-21 08:22:54.8730000;0;2013-11-21 08:22:54.8730000;1385018574872;2013-11-21 08:22:55.6870000;1385018575685;NULL;1
500;questionnaires;patient;62.107.175.161;2013-11-21 08:24:50.9830000;0;2013-11-21 08:24:50.9830000;1385018690982;2013-11-21 08:24:51.4830000;1385018691482;NULL;1
406;questionnaires;patient;62.107.175.161;2013-11-21 08:25:22.6870000;0;2013-11-21 08:25:22.6700000;1385018722669;2013-11-21 08:25:23.0770000;1385018723075;NULL;1
1297;questionnaires;patient;212.98.82.162;2013-11-21 08:33:19.0430000;0;2013-11-21 08:33:19.0430000;1385019199044;2013-11-21 08:33:20.3400000;1385019200341;NULL;1
125;questionnaires;patient;212.98.82.162;2013-11-21 08:34:20.1070000;0;2013-11-21 08:34:20.1070000;1385019260107;2013-11-21 08:34:20.2330000;1385019260232;NULL;1
125;questionnaires;patient;194.239.195.65;2013-11-21 08:34:45.8270000;0;2013-11-21 08:34:45.8270000;1385019285825;2013-11-21 08:34:45.9500000;1385019285950;NULL;1
94;questionnaires;patient;212.98.82.162;2013-11-21 08:35:08.8870000;0;2013-11-21 08:35:08.8870000;1385019308888;2013-11-21 08:35:08.9830000;1385019308982;NULL;1
94;questionnaires;patient;212.98.82.162;2013-11-21 08:35:51.3270000;0;2013-11-21 08:35:51.3270000;1385019351325;2013-11-21 08:35:51.4200000;1385019351419;NULL;1
93;questionnaires;patient;212.98.82.162;2013-11-21 08:36:24.6070000;0;2013-11-21 08:36:24.6070000;1385019384607;2013-11-21 08:36:24.7000000;1385019384700;NULL;1
344;questionnaires;patient;194.239.195.65;2013-11-21 09:32:39.1870000;0;2013-11-21 09:32:39.1870000;1385022759185;2013-11-21 09:32:39.5300000;1385022759529;NULL;1
266;questionnaires;patient;194.239.195.65;2013-11-21 09:32:40.2470000;0;2013-11-21 09:32:40.2470000;1385022760247;2013-11-21 09:32:40.5130000;1385022760513;NULL;1
125;questionnaires;patient;85.233.236.14;2013-11-21 09:43:42.3270000;0;2013-11-21 09:43:42.3100000;1385023422310;2013-11-21 09:43:42.4370000;1385023422435;NULL;1
469;questionnaires;patient;131.165.102.230;2013-11-21 09:57:47.8400000;0;2013-11-21 09:57:47.8400000;1385024267841;2013-11-21 09:57:48.3100000;1385024268310;NULL;1
266;questionnaires;patient;131.165.102.230;2013-11-21 09:57:48.5130000;0;2013-11-21 09:57:48.5130000;1385024268513;2013-11-21 09:57:48.7800000;1385024268779;NULL;1
297;questionnaires;patient;194.239.195.65;2013-11-21 10:03:27.2930000;0;2013-11-21 10:03:27.2930000;1385024607294;2013-11-21 10:03:27.5900000;1385024607591;NULL;1
281;questionnaires;patient;194.239.195.65;2013-11-21 10:03:41.5300000;0;2013-11-21 10:03:41.5300000;1385024621529;2013-11-21 10:03:41.8100000;1385024621810;NULL;1
266;questionnaires;patient;194.239.195.65;2013-11-21 10:04:13.7630000;0;2013-11-21 10:04:13.7630000;1385024653763;2013-11-21 10:04:14.0300000;1385024654029;NULL;1
734;questionnaires;patient;10.0.250.126;2013-11-21 10:09:58.6530000;0;2013-11-21 10:09:58.6530000;1385024998654;2013-11-21 10:09:59.3870000;1385024999388;NULL;1
93;questionnaires;patient;85.233.236.14;2013-11-21 10:12:51.1070000;0;2013-11-21 10:12:51.1070000;1385025171107;2013-11-21 10:12:51.2000000;1385025171200;NULL;1
93;questionnaires;patient;85.233.236.14;2013-11-21 10:14:08.4030000;0;2013-11-21 10:14:08.4030000;1385025248404;2013-11-21 10:14:08.4970000;1385025248497;NULL;1
5204;questionnaires;patient;37.75.169.215;2013-11-21 10:30:20.4500000;0;2013-11-21 10:30:20.4500000;1385026220450;2013-11-21 10:30:25.6530000;1385026225654;NULL;1
172;questionnaires;patient;85.233.236.14;2013-11-21 10:37:04.9370000;0;2013-11-21 10:37:04.9370000;1385026624935;2013-11-21 10:37:05.1070000;1385026625107;NULL;1
406;questionnaires;patient;85.233.236.14;2013-11-21 10:37:38.0900000;0;2013-11-21 10:37:38.0900000;1385026658091;2013-11-21 10:37:38.4970000;1385026658497;NULL;1
813;questionnaires;patient;37.75.169.215;2013-11-21 10:37:40.5770000;0;2013-11-21 10:37:40.5770000;1385026660575;2013-11-21 10:37:41.3870000;1385026661388;NULL;1
94;questionnaires;patient;85.233.236.14;2013-11-21 10:39:57.0430000;0;2013-11-21 10:39:57.0430000;1385026797044;2013-11-21 10:39:57.1370000;1385026797138;NULL;1
469;questionnaires;patient;37.75.169.215;2013-11-21 10:39:57.9370000;0;2013-11-21 10:39:57.9370000;1385026797935;2013-11-21 10:39:58.4030000;1385026798404;NULL;1
109;questionnaires;patient;85.233.236.14;2013-11-21 10:40:19.6230000;0;2013-11-21 10:40:19.6070000;1385026819607;2013-11-21 10:40:19.7170000;1385026819716;NULL;1
515;questionnaires;patient;131.165.106.2;2013-11-21 10:41:49.6870000;0;2013-11-21 10:41:49.6870000;1385026909685;2013-11-21 10:41:50.2000000;1385026910200;NULL;1
422;questionnaires;patient;131.165.106.2;2013-11-21 10:41:50.9830000;0;2013-11-21 10:41:50.9830000;1385026910982;2013-11-21 10:41:51.4030000;1385026911404;NULL;1
531;questionnaires;patient;131.165.106.2;2013-11-21 10:42:12.7800000;0;2013-11-21 10:42:12.7800000;1385026932779;2013-11-21 10:42:13.3100000;1385026933310;NULL;1
453;questionnaires;patient;131.165.106.2;2013-11-21 10:42:24.7000000;0;2013-11-21 10:42:24.6870000;1385026944685;2013-11-21 10:42:25.1370000;1385026945138;NULL;1
469;questionnaires;patient;131.165.106.2;2013-11-21 10:42:35.1230000;0;2013-11-21 10:42:35.1230000;1385026955122;2013-11-21 10:42:35.5900000;1385026955591;NULL;1
641;questionnaires;patient;131.165.106.2;2013-11-21 10:43:16.8400000;0;2013-11-21 10:43:16.8400000;1385026996841;2013-11-21 10:43:17.4830000;1385026997482;NULL;1
515;questionnaires;patient;131.165.106.2;2013-11-21 10:43:28.8570000;0;2013-11-21 10:43:28.8570000;1385027008857;2013-11-21 10:43:29.3730000;1385027009372;NULL;1
641;questionnaires;patient;131.165.106.2;2013-11-21 10:43:39.6700000;0;2013-11-21 10:43:39.6700000;1385027019669;2013-11-21 10:43:40.3100000;1385027020310;NULL;1
610;questionnaires;patient;131.165.106.2;2013-11-21 10:43:49.9970000;0;2013-11-21 10:43:49.9970000;1385027029997;2013-11-21 10:43:50.6070000;1385027030607;NULL;1
578;questionnaires;patient;131.165.106.2;2013-11-21 10:44:06.1530000;0;2013-11-21 10:44:06.1530000;1385027046154;2013-11-21 10:44:06.7330000;1385027046732;NULL;1
1063;questionnaires;patient;85.233.236.14;2013-11-21 10:44:26.2000000;0;2013-11-21 10:44:26.2000000;1385027066200;2013-11-21 10:44:27.2630000;1385027067263;NULL;1
578;questionnaires;patient;131.165.106.2;2013-11-21 10:44:41.6070000;0;2013-11-21 10:44:41.6070000;1385027081607;2013-11-21 10:44:42.1870000;1385027082185;NULL;1
563;questionnaires;patient;131.165.106.2;2013-11-21 10:45:15.8870000;0;2013-11-21 10:45:15.8730000;1385027115872;2013-11-21 10:45:16.4370000;1385027116435;NULL;1
1078;questionnaires;patient;131.165.106.2;2013-11-21 10:45:20.5430000;0;2013-11-21 10:45:20.5430000;1385027120544;2013-11-21 10:45:21.6230000;1385027121622;NULL;1
563;questionnaires;patient;131.165.106.2;2013-11-21 10:45:31.9200000;0;2013-11-21 10:45:31.9200000;1385027131919;2013-11-21 10:45:32.4830000;1385027132482;NULL;1
94;questionnaires;patient;85.233.236.14;2013-11-21 10:46:42.2000000;0;2013-11-21 10:46:42.2000000;1385027202200;2013-11-21 10:46:42.2930000;1385027202294;NULL;1
328;questionnaires;patient;37.75.169.215;2013-11-21 10:48:06.7630000;0;2013-11-21 10:48:06.7630000;1385027286763;2013-11-21 10:48:07.0900000;1385027287091;NULL;1
94;questionnaires;patient;85.233.236.14;2013-11-21 10:49:45.3270000;0;2013-11-21 10:49:45.3270000;1385027385325;2013-11-21 10:49:45.4200000;1385027385419;NULL;1
297;questionnaires;patient;37.75.169.215;2013-11-21 10:52:03.2170000;0;2013-11-21 10:52:03.2170000;1385027523216;2013-11-21 10:52:03.5130000;1385027523513;NULL;1
94;questionnaires;patient;85.233.236.14;2013-11-21 10:52:33.5900000;0;2013-11-21 10:52:33.5900000;1385027553591;2013-11-21 10:52:33.6870000;1385027553685;NULL;1
141;questionnaires;patient;194.239.195.65;2013-11-21 10:53:28.4030000;0;2013-11-21 10:53:28.3870000;1385027608388;2013-11-21 10:53:28.5300000;1385027608529;NULL;1
78;questionnaires;patient;85.233.236.14;2013-11-21 10:57:42.7930000;0;2013-11-21 10:57:42.7930000;1385027862794;2013-11-21 10:57:42.8730000;1385027862872;NULL;1
94;questionnaires;patient;85.233.236.14;2013-11-21 10:58:50.9370000;0;2013-11-21 10:58:50.9370000;1385027930935;2013-11-21 10:58:51.0300000;1385027931029;NULL;1
94;questionnaires;patient;85.233.236.14;2013-11-21 11:01:11.7000000;0;2013-11-21 11:01:11.7000000;1385028071700;2013-11-21 11:01:11.7930000;1385028071794;NULL;1
94;questionnaires;patient;85.233.236.14;2013-11-21 11:01:41.6230000;0;2013-11-21 11:01:41.6230000;1385028101622;2013-11-21 11:01:41.7170000;1385028101716;NULL;1
140;questionnaires;patient;85.233.236.14;2013-11-21 11:04:33.5600000;0;2013-11-21 11:04:33.5600000;1385028273560;2013-11-21 11:04:33.7000000;1385028273700;NULL;1
94;questionnaires;patient;85.233.236.14;2013-11-21 11:10:56.7630000;0;2013-11-21 11:10:56.7630000;1385028656763;2013-11-21 11:10:56.8570000;1385028656857;NULL;1
109;questionnaires;patient;85.233.236.14;2013-11-21 11:12:40.7000000;0;2013-11-21 11:12:40.6870000;1385028760685;2013-11-21 11:12:40.7930000;1385028760794;NULL;1
156;questionnaires;patient;85.233.236.14;2013-11-21 11:13:02.2630000;0;2013-11-21 11:13:02.2630000;1385028782263;2013-11-21 11:13:02.4200000;1385028782419;NULL;1
297;questionnaires;patient;37.75.169.215;2013-11-21 11:20:51.9370000;0;2013-11-21 11:20:51.9370000;1385029251935;2013-11-21 11:20:52.2330000;1385029252232;NULL;1
297;questionnaires;patient;37.75.169.215;2013-11-21 11:22:00.8570000;0;2013-11-21 11:22:00.8570000;1385029320857;2013-11-21 11:22:01.1530000;1385029321154;NULL;1
250;questionnaires;patient;37.75.169.215;2013-11-21 11:23:43.9970000;0;2013-11-21 11:23:43.9970000;1385029423997;2013-11-21 11:23:44.2470000;1385029424247;NULL;1
266;questionnaires;patient;37.75.169.215;2013-11-21 11:28:52.9670000;0;2013-11-21 11:28:52.9670000;1385029732966;2013-11-21 11:28:53.2330000;1385029733232;NULL;1
25375;questionnaires;patient;37.75.169.215;2013-11-21 11:37:02.5900000;0;2013-11-21 11:37:02.5900000;1385030222591;2013-11-21 11:37:27.9670000;1385030247966;NULL;1
14016;questionnaires;patient;37.75.169.215;2013-11-21 11:37:14.2470000;0;2013-11-21 11:37:14.2470000;1385030234247;2013-11-21 11:37:28.2630000;1385030248263;NULL;1
13718;questionnaires;patient;37.75.169.215;2013-11-21 11:37:14.7800000;0;2013-11-21 11:37:14.7800000;1385030234779;2013-11-21 11:37:28.4970000;1385030248497;NULL;1
8844;questionnaires;patient;37.75.169.215;2013-11-21 11:37:20.0130000;0;2013-11-21 11:37:20.0130000;1385030240013;2013-11-21 11:37:28.8570000;1385030248857;NULL;1
8547;questionnaires;patient;37.75.169.215;2013-11-21 11:37:20.5430000;0;2013-11-21 11:37:20.5430000;1385030240544;2013-11-21 11:37:29.0900000;1385030249091;NULL;1
8219;questionnaires;patient;37.75.169.215;2013-11-21 11:37:21.2470000;0;2013-11-21 11:37:21.2470000;1385030241247;2013-11-21 11:37:29.4670000;1385030249466;NULL;1
7797;questionnaires;patient;37.75.169.215;2013-11-21 11:37:21.2930000;0;2013-11-21 11:37:21.2930000;1385030241294;2013-11-21 11:37:29.0900000;1385030249091;NULL;1
860;questionnaires;patient;37.75.169.215;2013-11-21 11:38:34.7470000;0;2013-11-21 11:38:34.7470000;1385030314747;2013-11-21 11:38:35.6070000;1385030315607;NULL;1
2531;questionnaires;patient;131.165.106.2;2013-11-21 11:38:42.7930000;0;2013-11-21 11:38:42.7930000;1385030322794;2013-11-21 11:38:45.3270000;1385030325325;NULL;1
2328;questionnaires;patient;131.165.106.2;2013-11-21 11:38:46.2630000;0;2013-11-21 11:38:46.2630000;1385030326263;2013-11-21 11:38:48.5900000;1385030328591;NULL;1
391;questionnaires;patient;37.75.169.215;2013-11-21 11:39:06.9670000;0;2013-11-21 11:39:06.9670000;1385030346966;2013-11-21 11:39:07.3570000;1385030347357;NULL;1
437;questionnaires;patient;37.75.169.215;2013-11-21 11:39:20.4370000;0;2013-11-21 11:39:20.4370000;1385030360435;2013-11-21 11:39:20.8730000;1385030360872;NULL;1
297;questionnaires;patient;194.239.195.65;2013-11-21 11:39:21.7330000;0;2013-11-21 11:39:21.7330000;1385030361732;2013-11-21 11:39:22.0300000;1385030362029;NULL;1
234;questionnaires;patient;194.239.195.65;2013-11-21 11:39:22.3570000;0;2013-11-21 11:39:22.3570000;1385030362357;2013-11-21 11:39:22.5900000;1385030362591;NULL;1
391;questionnaires;patient;194.239.195.65;2013-11-21 11:45:49.6370000;0;2013-11-21 11:45:49.6370000;1385030749638;2013-11-21 11:45:50.0300000;1385030750029;NULL;1
453;questionnaires;patient;194.239.195.65;2013-11-21 11:45:50.8570000;0;2013-11-21 11:45:50.8570000;1385030750857;2013-11-21 11:45:51.3100000;1385030751310;NULL;1
812;questionnaires;patient;194.239.195.65;2013-11-21 11:46:20.2630000;0;2013-11-21 11:46:20.2630000;1385030780263;2013-11-21 11:46:21.0770000;1385030781075;NULL;1
438;questionnaires;patient;194.239.195.65;2013-11-21 11:46:24.8730000;0;2013-11-21 11:46:24.8730000;1385030784872;2013-11-21 11:46:25.3100000;1385030785310;NULL;1
562;questionnaires;patient;131.165.106.2;2013-11-21 11:52:23.1870000;0;2013-11-21 11:52:23.1870000;1385031143185;2013-11-21 11:52:23.7470000;1385031143747;NULL;1
453;questionnaires;patient;131.165.106.2;2013-11-21 11:52:48.4030000;0;2013-11-21 11:52:48.4030000;1385031168404;2013-11-21 11:52:48.8570000;1385031168857;NULL;1
422;questionnaires;patient;131.165.106.2;2013-11-21 11:52:53.2170000;0;2013-11-21 11:52:53.2170000;1385031173216;2013-11-21 11:52:53.6370000;1385031173638;NULL;1
453;questionnaires;patient;131.165.106.2;2013-11-21 11:53:33.8100000;0;2013-11-21 11:53:33.7930000;1385031213794;2013-11-21 11:53:34.2470000;1385031214247;NULL;1
359;questionnaires;patient;131.165.106.2;2013-11-21 11:53:42.4670000;0;2013-11-21 11:53:42.4670000;1385031222466;2013-11-21 11:53:42.8270000;1385031222825;NULL;1
406;questionnaires;patient;131.165.106.2;2013-11-21 11:54:04.6700000;0;2013-11-21 11:54:04.6700000;1385031244669;2013-11-21 11:54:05.0770000;1385031245075;NULL;1
313;questionnaires;patient;194.239.195.65;2013-11-21 11:57:22.7630000;0;2013-11-21 11:57:22.7470000;1385031442747;2013-11-21 11:57:23.0600000;1385031443060;NULL;1
422;questionnaires;patient;194.239.195.65;2013-11-21 12:21:11.9370000;0;2013-11-21 12:21:11.9200000;1385032871919;2013-11-21 12:21:12.3400000;1385032872341;NULL;1
375;questionnaires;patient;194.239.195.65;2013-11-21 12:21:46.4670000;0;2013-11-21 12:21:46.4670000;1385032906466;2013-11-21 12:21:46.8400000;1385032906841;NULL;1
500;questionnaires;patient;194.239.195.65;2013-11-21 12:21:57.0130000;0;2013-11-21 12:21:57.0130000;1385032917013;2013-11-21 12:21:57.5130000;1385032917513;NULL;1
109;questionnaires;patient;194.239.195.65;2013-11-21 12:24:12.5130000;0;2013-11-21 12:24:12.5130000;1385033052513;2013-11-21 12:24:12.6230000;1385033052622;NULL;1
109;questionnaires;patient;194.239.195.65;2013-11-21 12:29:42.9030000;0;2013-11-21 12:29:42.8870000;1385033382888;2013-11-21 12:29:42.9970000;1385033382997;NULL;1
359;questionnaires;patient;194.239.195.65;2013-11-21 12:31:14.8400000;0;2013-11-21 12:31:14.8400000;1385033474841;2013-11-21 12:31:15.2000000;1385033475200;NULL;1
250;questionnaires;patient;194.239.195.65;2013-11-21 12:31:27.6700000;0;2013-11-21 12:31:27.6700000;1385033487669;2013-11-21 12:31:27.9200000;1385033487919;NULL;1
235;questionnaires;patient;194.239.195.65;2013-11-21 12:31:39.5430000;0;2013-11-21 12:31:39.5430000;1385033499544;2013-11-21 12:31:39.7800000;1385033499779;NULL;1
422;questionnaires;patient;194.239.195.65;2013-11-21 12:36:39.5600000;0;2013-11-21 12:36:39.5600000;1385033799560;2013-11-21 12:36:39.9830000;1385033799982;NULL;1
375;questionnaires;patient;194.239.195.65;2013-11-21 12:36:50.0900000;0;2013-11-21 12:36:50.0900000;1385033810091;2013-11-21 12:36:50.4670000;1385033810466;NULL;1
375;questionnaires;patient;194.239.195.65;2013-11-21 12:36:53.4500000;0;2013-11-21 12:36:53.4500000;1385033813450;2013-11-21 12:36:53.8270000;1385033813825;NULL;1
437;questionnaires;patient;194.239.195.65;2013-11-21 12:38:48.6530000;0;2013-11-21 12:38:48.6530000;1385033928654;2013-11-21 12:38:49.0900000;1385033929091;NULL;1
469;questionnaires;patient;194.239.195.65;2013-11-21 12:41:44.2630000;0;2013-11-21 12:41:44.2630000;1385034104263;2013-11-21 12:41:44.7330000;1385034104732;NULL;1
313;questionnaires;patient;194.239.195.65;2013-11-21 12:42:16.7930000;0;2013-11-21 12:42:16.7930000;1385034136794;2013-11-21 12:42:17.1070000;1385034137107;NULL;1
2860;questionnaires;patient;194.239.195.65;2013-11-21 12:43:49.4500000;0;2013-11-21 12:43:49.4500000;1385034229450;2013-11-21 12:43:52.3100000;1385034232310;NULL;1
344;questionnaires;patient;194.239.195.65;2013-11-21 12:44:15.4670000;0;2013-11-21 12:44:15.4670000;1385034255466;2013-11-21 12:44:15.8100000;1385034255810;NULL;1
109;questionnaires;patient;194.239.195.65;2013-11-21 12:45:39.4830000;0;2013-11-21 12:45:39.4830000;1385034339482;2013-11-21 12:45:39.5900000;1385034339591;NULL;1
297;questionnaires;patient;194.239.195.65;2013-11-21 12:46:49.5900000;0;2013-11-21 12:46:49.5900000;1385034409591;2013-11-21 12:46:49.8870000;1385034409888;NULL;1
